[0.0, 'Tempo', 180.0]
[0.0, 'Formula de Compasso', '2/2']
[88.0, 'Chord', 'Parte_1', 4.0, [53, 58, 62], None]
[88.0, 'Rest', 'Parte_2', 4.0, 0, None]
[88.0, 'Chord', 'Parte_3', 4.0, [32, 44], None]
[88.0, 'Rest', 'Parte_4', 4.0, 0, None]
[92.0, 'Note', 'Parte_1', 0.5, 63, None]
[92.0, 'Rest', 'Parte_2', 4.0, 0, None]
[92.0, 'Chord', 'Parte_3', 1.0, [31, 43], None]
[92.0, 'Rest', 'Parte_4', 4.0, 0, None]
[92.5, 'Note', 'Parte_1', 0.5, 70, None]
[93.0, 'Note', 'Parte_1', 0.5, 67, None]
[93.0, 'Rest', 'Parte_3', 1.0, 0, None]
[93.5, 'Note', 'Parte_1', 0.5, 75, None]
[94.0, 'Note', 'Parte_1', 0.5, 70, None]
[94.0, 'Rest', 'Parte_3', 2.0, 0, None]
[94.5, 'Note', 'Parte_1', 0.5, 79, None]
[95.0, 'Note', 'Parte_1', 0.5, 75, None]
[95.5, 'Note', 'Parte_1', 0.5, 82, None]
[96.0, 'Note', 'Parte_1', 0.5, 80, None]
[96.0, 'Rest', 'Parte_2', 4.0, 0, None]
[96.0, 'Rest', 'Parte_3', 1.0, 0, None]
[96.0, 'Rest', 'Parte_4', 4.0, 0, None]
[96.5, 'Note', 'Parte_1', 0.5, 79, None]
[97.0, 'Note', 'Parte_1', 0.5, 77, None]
[97.0, 'Chord', 'Parte_3', 1.0, [50, 58], None]
[97.5, 'Note', 'Parte_1', 0.5, 75, None]
[98.0, 'Note', 'Parte_1', 0.5, 74, None]
[98.0, 'Chord', 'Parte_3', 1.0, [50, 58], None]
[98.5, 'Note', 'Parte_1', 0.5, 72, None]
[99.0, 'Note', 'Parte_1', 0.5, 70, None]
[99.0, 'Chord', 'Parte_3', 1.0, [50, 58], None]
[99.5, 'Note', 'Parte_1', 0.5, 68, None]
[100.0, 'Note', 'Parte_1', 1.0, 67, None]
[100.0, 'Rest', 'Parte_2', 4.0, 0, None]
[100.0, 'Note', 'Parte_3', 0.5, 51, None]
[100.0, 'Rest', 'Parte_4', 4.0, 0, None]
[100.5, 'Note', 'Parte_3', 0.5, 58, None]
[101.0, 'Note', 'Parte_1', 2.0, 70, None]
[101.0, 'Note', 'Parte_3', 0.5, 63, None]
[101.5, 'Note', 'Parte_3', 0.5, 58, None]
[102.0, 'Note', 'Parte_3', 0.5, 56, None]
[102.5, 'Note', 'Parte_3', 0.5, 58, None]
[103.0, 'Note', 'Parte_1', 1.0, 70, 'start']
[103.0, 'Note', 'Parte_3', 0.5, 62, None]
[103.5, 'Note', 'Parte_3', 0.5, 58, None]
[104.0, 'Note', 'Parte_1', 0.5, 70, 'stop']
[104.0, 'Rest', 'Parte_2', 4.0, 0, None]
[104.0, 'Note', 'Parte_3', 0.5, 55, None]
[104.0, 'Rest', 'Parte_4', 4.0, 0, None]
[104.5, 'Note', 'Parte_1', 0.5, 72, None]
[104.5, 'Note', 'Parte_3', 0.5, 58, None]
[105.0, 'Note', 'Parte_1', 0.5, 74, None]
[105.0, 'Note', 'Parte_3', 0.5, 62, None]
[105.5, 'Note', 'Parte_1', 0.5, 75, None]
[105.5, 'Note', 'Parte_3', 0.5, 58, None]
[106.0, 'Note', 'Parte_1', 0.5, 77, None]
[106.0, 'Note', 'Parte_3', 0.5, 50, None]
[106.5, 'Note', 'Parte_1', 0.5, 79, None]
[106.5, 'Note', 'Parte_3', 0.5, 58, None]
[107.0, 'Note', 'Parte_1', 0.5, 80, None]
[107.0, 'Note', 'Parte_3', 0.5, 62, None]
[107.5, 'Note', 'Parte_1', 0.5, 77, None]
[107.5, 'Note', 'Parte_3', 0.5, 58, None]
[108.0, 'Note', 'Parte_1', 0.5, 80, None]
[108.0, 'Rest', 'Parte_2', 4.0, 0, None]
[108.0, 'Note', 'Parte_3', 0.5, 51, None]
[108.0, 'Rest', 'Parte_4', 4.0, 0, None]
[108.5, 'Note', 'Parte_1', 0.5, 79, None]
[108.5, 'Note', 'Parte_3', 0.5, 58, None]
[109.0, 'Note', 'Parte_1', 0.5, 77, None]
[109.0, 'Note', 'Parte_3', 0.5, 63, None]
[109.5, 'Note', 'Parte_1', 0.5, 75, None]
[109.5, 'Note', 'Parte_3', 0.5, 58, None]
[110.0, 'Note', 'Parte_1', 0.5, 75, None]
[110.0, 'Note', 'Parte_3', 0.5, 56, None]
[110.5, 'Note', 'Parte_1', 0.5, 74, None]
[110.5, 'Note', 'Parte_3', 0.5, 58, None]
[111.0, 'Note', 'Parte_1', 0.5, 72, None]
[111.0, 'Note', 'Parte_3', 0.5, 65, None]
[111.5, 'Note', 'Parte_1', 0.5, 74, None]
[111.5, 'Note', 'Parte_3', 0.5, 58, None]
[112.0, 'Note', 'Parte_1', 0.5, 77, None]
[112.0, 'Rest', 'Parte_2', 2.0, 0, None]
[112.0, 'Note', 'Parte_3', 0.5, 55, None]
[112.0, 'Rest', 'Parte_4', 4.0, 0, None]
[112.5, 'Note', 'Parte_1', 0.5, 75, None]
[112.5, 'Note', 'Parte_3', 0.5, 58, None]
[113.0, 'Note', 'Parte_1', 0.5, 74, None]
[113.0, 'Note', 'Parte_3', 0.5, 63, None]
[113.5, 'Note', 'Parte_1', 0.5, 72, None]
[113.5, 'Note', 'Parte_3', 0.5, 58, None]
[114.0, 'Note', 'Parte_1', 1.0, 70, None]
[114.0, 'Note', 'Parte_2', 1.0, 68, None]
[114.0, 'Note', 'Parte_3', 0.5, 50, None]
[114.5, 'Note', 'Parte_3', 0.5, 58, None]
[115.0, 'Note', 'Parte_1', 1.0, 70, None]
[115.0, 'Note', 'Parte_2', 1.0, 68, None]
[115.0, 'Note', 'Parte_3', 0.5, 50, None]
[115.5, 'Note', 'Parte_3', 0.5, 58, None]
[116.0, 'Note', 'Parte_1', 4.0, 70, 'start']
[116.0, 'Note', 'Parte_2', 0.5, 68, None]
[116.0, 'Note', 'Parte_3', 0.5, 51, None]
[116.0, 'Rest', 'Parte_4', 4.0, 0, None]
[116.5, 'Note', 'Parte_2', 0.5, 67, None]
[116.5, 'Note', 'Parte_3', 0.5, 58, None]
[117.0, 'Note', 'Parte_2', 0.5, 65, None]
[117.0, 'Note', 'Parte_3', 0.5, 51, None]
[117.5, 'Note', 'Parte_2', 0.5, 63, None]
[117.5, 'Note', 'Parte_3', 0.5, 58, None]
[118.0, 'Note', 'Parte_2', 0.5, 63, None]
[118.0, 'Note', 'Parte_3', 0.5, 56, None]
[118.5, 'Note', 'Parte_2', 0.5, 62, None]
[118.5, 'Note', 'Parte_3', 0.5, 58, None]
[119.0, 'Note', 'Parte_2', 0.5, 60, None]
[119.0, 'Note', 'Parte_3', 0.5, 56, None]
[119.5, 'Note', 'Parte_2', 0.5, 62, None]
[119.5, 'Note', 'Parte_3', 0.5, 58, None]
[120.0, 'Chord', 'Parte_1', 0.5, [63, 70], 'stop']
[120.0, 'Rest', 'Parte_2', 4.0, 0, None]
[120.0, 'Note', 'Parte_3', 0.5, 54, None]
[120.0, 'Rest', 'Parte_4', 4.0, 0, None]
[120.5, 'Note', 'Parte_1', 0.5, 72, None]
[120.5, 'Note', 'Parte_3', 0.5, 58, None]
[121.0, 'Note', 'Parte_1', 0.5, 74, None]
[121.0, 'Note', 'Parte_3', 0.5, 54, None]
[121.5, 'Note', 'Parte_1', 0.5, 75, None]
[121.5, 'Note', 'Parte_3', 0.5, 58, None]
[122.0, 'Note', 'Parte_1', 0.5, 77, None]
[122.0, 'Note', 'Parte_3', 0.5, 50, None]
[122.5, 'Note', 'Parte_1', 0.5, 78, None]
[122.5, 'Note', 'Parte_3', 0.5, 58, None]
[123.0, 'Note', 'Parte_1', 0.5, 80, None]
[123.0, 'Note', 'Parte_3', 0.5, 50, None]
[123.5, 'Note', 'Parte_1', 0.5, 77, None]
[123.5, 'Note', 'Parte_3', 0.5, 58, None]
[124.0, 'Note', 'Parte_1', 1.0, 78, None]
[124.0, 'Rest', 'Parte_2', 4.0, 0, None]
[124.0, 'Note', 'Parte_3', 0.5, 51, None]
[124.0, 'Rest', 'Parte_4', 4.0, 0, None]
[124.5, 'Note', 'Parte_3', 0.5, 58, None]
[125.0, 'Note', 'Parte_1', 2.0, 82, None]
[125.0, 'Note', 'Parte_3', 0.5, 54, None]
[125.5, 'Note', 'Parte_3', 0.5, 58, None]
[126.0, 'Note', 'Parte_3', 0.5, 46, None]
[126.5, 'Note', 'Parte_3', 0.5, 58, None]
[127.0, 'Note', 'Parte_1', 1.0, 82, 'start']
[127.0, 'Note', 'Parte_3', 0.5, 50, None]
[127.5, 'Note', 'Parte_3', 0.5, 58, None]
[128.0, 'Note', 'Parte_1', 1.0, 82, 'stop']
[128.0, 'Rest', 'Parte_2', 4.0, 0, None]
[128.0, 'Note', 'Parte_3', 0.5, 47, None]
[128.0, 'Rest', 'Parte_4', 4.0, 0, None]
[128.5, 'Note', 'Parte_3', 0.5, 58, None]
[129.0, 'Note', 'Parte_1', 2.0, 87, None]
[129.0, 'Note', 'Parte_3', 0.5, 51, None]
[129.5, 'Note', 'Parte_3', 0.5, 58, None]
[130.0, 'Note', 'Parte_3', 0.5, 47, None]
[130.5, 'Note', 'Parte_3', 0.5, 57, None]
[131.0, 'Note', 'Parte_1', 1.0, 81, None]
[131.0, 'Note', 'Parte_3', 0.5, 51, None]
[131.5, 'Note', 'Parte_3', 0.5, 57, None]
[132.0, 'Note', 'Parte_1', 2.0, 82, 'start']
[132.0, 'Rest', 'Parte_2', 4.0, 0, None]
[132.0, 'Note', 'Parte_3', 1.0, 46, None]
[132.0, 'Rest', 'Parte_4', 4.0, 0, None]
[133.0, 'Chord', 'Parte_3', 1.0, [58, 62, 65], None]
[134.0, 'Tuplet 3:2', 'Parte_1', [['Note', 0.5, 82, 'stop'], ['Note', 0.5, 81, None], ['Note', 0.5, 82, None]]]
[134.0, 'Chord', 'Parte_3', 2.0, [58, 63, 66], None]
[135.0, 'Tuplet 3:2', 'Parte_1', [['Note', 0.5, 84, None], ['Note', 0.5, 82, None], ['Note', 0.5, 81, None]]]
[136.0, 'Note', 'Parte_1', 2.0, 82, 'start']
[136.0, 'Rest', 'Parte_2', 4.0, 0, None]
[136.0, 'Rest', 'Parte_3', 1.0, 0, None]
