69,3.0,1509.0,0
68,0.5,1512.0,0
69,0.5,1512.5,0
71,0.5,1513.0,0
73,0.5,1513.5,0
74,0.5,1514.0,0
76,0.5,1514.5,0
74,0.5,1515.0,0
73,0.5,1515.5,0
71,0.5,1516.0,0
69,0.5,1516.5,0
68,0.5,1517.0,0
69,0.5,1517.5,0
r,0.5,1518.0,0
76,0.5,1518.5,0
75,0.5,1519.0,0
76,0.5,1519.5,0
78,0.5,1520.0,0
76,0.5,1520.5,0
74,3.0,1521.0,0
73,0.5,1524.0,0
74,0.5,1524.5,0
76,0.5,1525.0,0
78,0.5,1525.5,0
79,0.5,1526.0,0
81,0.5,1526.5,0
79,0.5,1527.0,0
78,0.5,1527.5,0
76,0.5,1528.0,0
74,0.5,1528.5,0
73,0.5,1529.0,0
74,0.5,1529.5,0
r,3.0,1530.0,0
r,3.0,1533.0,0
80,0.5,1536.0,0
81,0.5,1536.5,0
83,0.5,1537.0,0
85,0.5,1537.5,0
86,0.5,1538.0,0
88,0.5,1538.5,0
86,0.5,1539.0,0
85,0.5,1539.5,0
83,0.5,1540.0,0
81,0.5,1540.5,0
80,0.5,1541.0,0
81,0.5,1541.5,0
r,3.0,1542.0,0
r,3.0,1545.0,0
r,3.0,1548.0,0
r,3.0,1551.0,0
r,3.0,1554.0,0
70,3.0,1557.0,0
71,3.0,1560.0,0
73,3.0,1563.0,0
74,3.0,1566.0,0
75,3.0,1569.0,0
76,1.0,1572.0,0
78,1.0,1573.0,0
79,1.0,1574.0,0
74,2.0,1575.0,0
73,1.0,1577.0,0
74,0.5,1578.0,0
78,0.5,1578.5,0
76,0.5,1579.0,0
74,0.5,1579.5,0
73,0.5,1580.0,0
71,0.5,1580.5,0
70,3.0,1581.0,0
71,3.0,1584.0,0
73,3.0,1587.0,0
74,3.0,1590.0,0
76,3.0,1593.0,0
77,3.0,1596.0,0
78,5.0,1599.0,0
77,1.0,1604.0,0
78,2.0,1605.0,0
77,1.0,1607.0,0
78,2.0,1608.0,0
77,1.0,1610.0,0
78,5.0,1611.0,0
78,1.0,1616.0,0
79,2.0,1617.0,0
78,1.0,1619.0,0
79,2.0,1620.0,0
78,1.0,1622.0,0
79,6.0,1623.0,0
79,2.0,1629.0,0
78,1.0,1631.0,0
79,2.0,1632.0,0
78,1.0,1634.0,0
79,5.0,1635.0,0
79,1.0,1640.0,0
78,2.0,1641.0,0
79,1.0,1643.0,0
78,2.0,1644.0,0
76,1.0,1646.0,0
74,5.0,1647.0,0
76,1.0,1652.0,0
74,2.0,1653.0,0
76,1.0,1655.0,0
74,2.0,1656.0,0
72,1.0,1658.0,0
71,5.0,1659.0,0
72,1.0,1664.0,0
71,2.0,1665.0,0
72,1.0,1667.0,0
71,2.0,1668.0,0
73,1.0,1670.0,0
74,2.0,1671.0,0
76,1.0,1673.0,0
78,2.0,1674.0,0
79,1.0,1676.0,0
81,3.0,1677.0,0
81,1/3,1680.0,0
80,1/3,5041/3,0
83,1/3,5042/3,0
81,1/3,1681.0,0
79,1/3,5044/3,0
78,1/3,5045/3,0
76,1/3,1682.0,0
74,1/3,1682.0,0
73,0.25,5047/3,0
71,0.25,5047/3,0
r,1/6,20191/12,0
69,0.25,1682.75,0
86,3.0,1683.0,0
r,3.0,1686.0,0
r,3.0,1689.0,0
81,1/3,1692.0,0
80,1/3,5077/3,0
83,1/3,5078/3,0
81,1/3,1693.0,0
79,1/3,5080/3,0
78,1/3,5081/3,0
76,1/3,1694.0,0
74,1/3,1694.0,0
73,0.25,5083/3,0
71,0.25,5083/3,0
r,1/6,20335/12,0
69,0.25,1694.75,0
81,5.0,1695.0,0
80,1.0,1700.0,0
81,2.0,1701.0,0
83,1.0,1703.0,0
81,2.0,1704.0,0
79,1.0,1706.0,0
78,5.0,1707.0,0
77,1.0,1712.0,0
78,2.0,1713.0,0
79,1.0,1715.0,0
78,2.0,1716.0,0
76,1.0,1718.0,0
74,5.0,1719.0,0
73,1.0,1724.0,0
74,2.0,1725.0,0
73,1.0,1727.0,0
74,2.0,1728.0,0
75,1.0,1730.0,0
76,2.0,1731.0,0
78,1.0,1733.0,0
79,2.0,1734.0,0
80,1.0,1736.0,0
81,2.0,1737.0,0
83,1.0,1739.0,0
84,2.0,1740.0,0
85,1.0,1742.0,0
86,3.0,1743.0,0
86,1/3,1746.0,0
85,1/3,5239/3,0
88,1/3,5240/3,0
86,1/3,1747.0,0
85,1/3,5242/3,0
83,1/3,5243/3,0
81,1/3,1748.0,0
79,1/3,1748.0,0
78,0.25,5245/3,0
76,0.25,5245/3,0
r,1/6,20983/12,0
74,0.25,1748.75,0
86,3.0,1749.0,0
r,3.0,1752.0,0
74,3.0,1755.0,0
86,3.0,1755.0,0
r,3.0,1758.0,0
86,1/3,1761.0,0
85,1/3,5284/3,0
88,1/3,5285/3,0
86,1/3,1762.0,0
85,1/3,5287/3,0
83,1/3,5288/3,0
81,1/3,1763.0,0
79,1/3,1763.0,0
78,0.25,5290/3,0
76,0.25,5290/3,0
r,1/6,21163/12,0
74,0.25,1763.75,0
r,3.0,1764.0,0
78,7.0,1767.0,0
81,7.0,1767.0,0
76,1.0,1779.0,0
79,1.0,1779.0,0
74,1.0,1780.0,0
78,1.0,1780.0,0
74,2.0,1781.0,0
78,2.0,1781.0,0
73,1.0,1783.0,0
76,1.0,1783.0,0
74,1.0,1784.0,0
r,1.0,1785.0,0
81,3.0,1786.0,0
69,3.0,1789.0,0
74,2.0,1792.0,0
73,1.0,1794.0,0
79,2.0,1795.0,0
78,1.0,1797.0,0
86,3.0,1798.0,0
74,3.0,1801.0,0
83,2.0,1804.0,0
81,1.0,1806.0,0
79,1.0,1807.0,0
78,1.0,1808.0,0
74,1.0,1809.0,0
69,3.0,1810.0,0
81,3.0,1810.0,0
57,3.0,1815.0,0
69,3.0,1815.0,0
62,2.0,1820.0,0
74,2.0,1820.0,0
61,1.0,1823.0,0
73,1.0,1823.0,0
67,2.0,1824.0,0
79,2.0,1824.0,0
66,1.0,1827.0,0
78,1.0,1827.0,0
74,3.0,1828.0,0
86,3.0,1828.0,0
62,3.0,1833.0,0
74,3.0,1833.0,0
71,2.0,1838.0,0
83,2.0,1838.0,0
69,1.0,1841.0,0
81,1.0,1841.0,0
67,1.0,1842.0,0
79,1.0,1842.0,0
66,1.0,1843.0,0
78,1.0,1843.0,0
74,1.0,1844.0,0
74,3.0,1845.0,0
86,3.0,1845.0,0
62,3.0,1850.0,0
74,3.0,1850.0,0
71,2.0,1855.0,0
83,2.0,1855.0,0
69,1.0,1858.0,0
81,1.0,1858.0,0
67,1.0,1859.0,0
79,1.0,1859.0,0
66,1.0,1860.0,0
78,1.0,1860.0,0
74,1.0,1861.0,0
71,2.0,1862.0,0
83,2.0,1862.0,0
69,1.0,1865.0,0
81,1.0,1865.0,0
67,1.0,1866.0,0
79,1.0,1866.0,0
66,1.0,1867.0,0
78,1.0,1867.0,0
74,1.0,1868.0,0
71,2.0,1869.0,0
69,1.0,1871.0,0
67,1.0,1872.0,0
66,1.0,1873.0,0
64,1.0,1874.0,0
62,1.0,1875.0,0
61,1.0,1876.0,0
59,1.0,1877.0,0
58,1.0,1878.0,0
r,3.0,1879.0,0
r,3.0,1882.0,0
69,3.0,1885.0,0
69,1.0,1888.0,0
67,4.0,1889.0,0
66,0.5,1893.0,0
64,0.5,1893.5,0
62,2.0,1894.0,0
61,1.0,1896.0,0
59,2.0,1897.0,0
57,1.0,1899.0,0
57,3.0,1900.0,0
62,3.0,1903.0,0
64,2.0,1906.0,0
66,0.5,1908.0,0
67,0.5,1908.5,0
66,1.0,1909.0,0
r,1.0,1910.0,0
69,1.0,1911.0,0
64,2.0,1912.0,0
66,0.5,1914.0,0
67,0.5,1914.5,0
66,1.0,1915.0,0
r,1.0,1916.0,0
74,1.0,1917.0,0
64,2.0,1918.0,0
66,0.5,1920.0,0
67,0.5,1920.5,0
66,1.0,1921.0,0
r,1.0,1922.0,0
78,1.0,1923.0,0
64,2.0,1924.0,0
66,0.5,1926.0,0
67,0.5,1926.5,0
66,1.0,1927.0,0
r,1.0,1928.0,0
81,1.0,1929.0,0
64,2.0,1930.0,0
66,0.5,1932.0,0
67,0.5,1932.5,0
66,1.0,1933.0,0
r,1.0,1934.0,0
86,1.0,1935.0,0
r,2.0,1936.0,0
86,1.0,1938.0,0
r,2.0,1939.0,0
86,1.0,1941.0,0
86,1.0,1942.0,0
r,2.0,1943.0,0
73,1.0,1945.0,0
r,2.0,1946.0,0
74,1.5,1948.0,0
r,1.5,1949.5,0
r,3.0,0.0,1
60,3.0,3.0,1
59,5.0,6.0,1
55,1.0,11.0,1
52,3.0,12.0,1
49,3.0,15.0,1
50,3.0,18.0,1
54,3.0,21.0,1
57,3.0,24.0,1
62,1.0,27.0,1
r,2.0,28.0,1
62,3.0,30.0,1
54,3.0,33.0,1
55,3.0,36.0,1
59,3.0,39.0,1
64,3.0,42.0,1
61,3.0,45.0,1
62,3.0,48.0,1
54,3.0,51.0,1
57,3.0,54.0,1
62,1.0,57.0,1
r,2.0,58.0,1
54,4.0,60.0,1
55,1.0,64.0,1
57,1.0,65.0,1
59,5.0,66.0,1
57,1.0,71.0,1
55,2.0,72.0,1
56,1.0,74.0,1
57,2.0,75.0,1
57,1.0,77.0,1
62,1.0,78.0,1
r,2.0,79.0,1
r,3.0,81.0,1
54,4.0,84.0,1
55,1.0,88.0,1
57,1.0,89.0,1
59,5.0,90.0,1
57,1.0,95.0,1
55,2.0,96.0,1
56,1.0,98.0,1
57,2.0,99.0,1
57,1.0,101.0,1
62,1.0,102.0,1
r,2.0,103.0,1
r,2.0,105.0,1
54,1.0,107.0,1
55,2.0,108.0,1
56,1.0,110.0,1
57,2.0,111.0,1
57,1.0,113.0,1
62,1.0,114.0,1
r,2.0,115.0,1
57,6.0,117.0,1
52,4.0,123.0,1
r,2.0,127.0,1
64,6.0,129.0,1
59,4.0,135.0,1
r,2.0,139.0,1
66,3.5,141.0,1
64,0.5,144.5,1
63,0.5,145.0,1
64,0.5,145.5,1
66,0.5,146.0,1
64,0.5,146.5,1
62,1.0,147.0,1
r,2.0,148.0,1
r,3.0,150.0,1
73,3.5,153.0,1
71,0.5,156.5,1
70,0.5,157.0,1
71,0.5,157.5,1
73,0.5,158.0,1
71,0.5,158.5,1
69,1.0,159.0,1
r,2.0,160.0,1
r,3.0,162.0,1
57,3.0,165.0,1
56,1.0,168.0,1
r,2.0,169.0,1
57,3.0,171.0,1
56,1.0,174.0,1
r,2.0,175.0,1
r,3.0,177.0,1
r,3.0,180.0,1
r,3.0,183.0,1
56,3.0,186.0,1
57,3.0,189.0,1
59,3.0,192.0,1
61,3.0,195.0,1
61,3.0,198.0,1
62,3.0,201.0,1
61,2.0,204.0,1
59,1.0,206.0,1
57,0.5,207.0,1
61,0.5,207.5,1
59,0.5,208.0,1
57,0.5,208.5,1
56,0.5,209.0,1
54,0.5,209.5,1
53,3.0,210.0,1
54,3.0,213.0,1
53,3.0,216.0,1
56,3.0,216.0,1
54,3.0,219.0,1
57,3.0,219.0,1
54,3.0,222.0,1
59,3.0,222.0,1
54,3.0,225.0,1
60,3.0,225.0,1
53,0.5,228.0,1
56,0.5,228.5,1
53,0.5,229.0,1
56,0.5,229.5,1
53,0.5,230.0,1
56,0.5,230.5,1
53,0.5,231.0,1
56,0.5,231.5,1
53,0.5,232.0,1
56,0.5,232.5,1
54,0.5,233.0,1
56,0.5,233.5,1
53,0.5,234.0,1
56,0.5,234.5,1
53,0.5,235.0,1
56,0.5,235.5,1
54,0.5,236.0,1
56,0.5,236.5,1
53,0.5,237.0,1
56,0.5,237.5,1
53,0.5,238.0,1
56,0.5,238.5,1
54,0.5,239.0,1
56,0.5,239.5,1
53,0.5,240.0,1
56,0.5,240.5,1
53,0.5,241.0,1
56,0.5,241.5,1
53,0.5,242.0,1
56,0.5,242.5,1
53,0.5,243.0,1
56,0.5,243.5,1
53,0.5,244.0,1
56,0.5,244.5,1
53,0.5,245.0,1
56,0.5,245.5,1
53,0.5,246.0,1
56,0.5,246.5,1
53,0.5,247.0,1
56,0.5,247.5,1
53,0.5,248.0,1
56,0.5,248.5,1
53,0.5,249.0,1
56,0.5,249.5,1
53,0.5,250.0,1
56,0.5,250.5,1
53,0.5,251.0,1
56,0.5,251.5,1
53,0.5,252.0,1
56,0.5,252.5,1
53,0.5,253.0,1
56,0.5,253.5,1
53,0.5,254.0,1
56,0.5,254.5,1
53,0.5,255.0,1
56,0.5,255.5,1
53,0.5,256.0,1
56,0.5,256.5,1
53,0.5,257.0,1
56,0.5,257.5,1
52,0.5,258.0,1
56,0.5,258.5,1
52,0.5,259.0,1
56,0.5,259.5,1
52,0.5,260.0,1
56,0.5,260.5,1
52,0.5,261.0,1
56,0.5,261.5,1
52,0.5,262.0,1
56,0.5,262.5,1
52,0.5,263.0,1
56,0.5,263.5,1
52,0.5,264.0,1
56,0.5,264.5,1
52,0.5,265.0,1
56,0.5,265.5,1
52,0.5,266.0,1
56,0.5,266.5,1
52,0.5,267.0,1
56,0.5,267.5,1
52,0.5,268.0,1
56,0.5,268.5,1
52,0.5,269.0,1
56,0.5,269.5,1
57,0.5,270.0,1
52,0.5,270.5,1
57,0.5,271.0,1
52,0.5,271.5,1
59,0.5,272.0,1
52,0.5,272.5,1
57,0.5,273.0,1
52,0.5,273.5,1
57,0.5,274.0,1
52,0.5,274.5,1
56,0.5,275.0,1
49,0.5,275.5,1
54,0.5,276.0,1
49,0.5,276.5,1
54,0.5,277.0,1
49,0.5,277.5,1
54,0.5,278.0,1
49,0.5,278.5,1
54,0.5,279.0,1
49,0.5,279.5,1
54,0.5,280.0,1
49,0.5,280.5,1
56,0.5,281.0,1
49,0.5,281.5,1
54,0.5,282.0,1
49,0.5,282.5,1
54,0.5,283.0,1
49,0.5,283.5,1
56,0.5,284.0,1
49,0.5,284.5,1
54,0.5,285.0,1
49,0.5,285.5,1
54,0.5,286.0,1
49,0.5,286.5,1
52,0.5,287.0,1
45,0.5,287.5,1
50,0.5,288.0,1
45,0.5,288.5,1
50,0.5,289.0,1
45,0.5,289.5,1
50,0.5,290.0,1
45,0.5,290.5,1
50,0.5,291.0,1
45,0.5,291.5,1
50,0.5,292.0,1
45,0.5,292.5,1
52,0.5,293.0,1
45,0.5,293.5,1
50,0.5,294.0,1
45,0.5,294.5,1
50,0.5,295.0,1
45,0.5,295.5,1
52,0.5,296.0,1
45,0.5,296.5,1
50,0.5,297.0,1
45,0.5,297.5,1
50,0.5,298.0,1
45,0.5,298.5,1
59,0.5,299.0,1
52,0.5,299.5,1
61,0.5,300.0,1
52,0.5,300.5,1
61,0.5,301.0,1
52,0.5,301.5,1
56,0.5,302.0,1
52,0.5,302.5,1
57,0.5,303.0,1
52,0.5,303.5,1
57,0.5,304.0,1
52,0.5,304.5,1
54,0.5,305.0,1
50,0.5,305.5,1
57,3.0,306.0,1
r,3.0,309.0,1
57,3.0,312.0,1
69,1/3,315.0,1
68,1/3,946/3,1
71,1/3,947/3,1
69,1/3,316.0,1
68,1/3,949/3,1
66,1/3,950/3,1
64,1/3,317.0,1
63,1/3,317.0,1
61,0.25,952/3,1
59,0.25,952/3,1
r,1/6,3811/12,1
57,0.25,317.75,1
57,1.0,318.0,1
r,2.0,319.0,1
64,1/3,321.0,1
63,1/3,964/3,1
66,1/3,965/3,1
64,1/3,322.0,1
62,1/3,967/3,1
61,1/3,968/3,1
59,1/3,323.0,1
57,1/3,323.0,1
56,0.25,970/3,1
54,0.25,970/3,1
r,1/6,3883/12,1
52,0.25,323.75,1
61,0.5,324.0,1
57,0.5,324.5,1
61,0.5,325.0,1
57,0.5,325.5,1
61,0.5,326.0,1
57,0.5,326.5,1
61,0.5,327.0,1
57,0.5,327.5,1
61,0.5,328.0,1
57,0.5,328.5,1
60,0.5,329.0,1
57,0.5,329.5,1
61,0.5,330.0,1
57,0.5,330.5,1
61,0.5,331.0,1
57,0.5,331.5,1
62,0.5,332.0,1
57,0.5,332.5,1
61,0.5,333.0,1
57,0.5,333.5,1
61,0.5,334.0,1
57,0.5,334.5,1
59,0.5,335.0,1
52,0.5,335.5,1
57,0.5,336.0,1
52,0.5,336.5,1
57,0.5,337.0,1
52,0.5,337.5,1
57,0.5,338.0,1
52,0.5,338.5,1
57,0.5,339.0,1
52,0.5,339.5,1
57,0.5,340.0,1
52,0.5,340.5,1
56,0.5,341.0,1
52,0.5,341.5,1
57,0.5,342.0,1
52,0.5,342.5,1
57,0.5,343.0,1
52,0.5,343.5,1
59,0.5,344.0,1
52,0.5,344.5,1
57,0.5,345.0,1
52,0.5,345.5,1
57,0.5,346.0,1
52,0.5,346.5,1
56,0.5,347.0,1
49,0.5,347.5,1
54,0.5,348.0,1
49,0.5,348.5,1
54,0.5,349.0,1
49,0.5,349.5,1
54,0.5,350.0,1
49,0.5,350.5,1
54,0.5,351.0,1
49,0.5,351.5,1
54,0.5,352.0,1
49,0.5,352.5,1
53,0.5,353.0,1
49,0.5,353.5,1
54,0.5,354.0,1
49,0.5,354.5,1
54,0.5,355.0,1
49,0.5,355.5,1
53,0.5,356.0,1
49,0.5,356.5,1
54,0.5,357.0,1
49,0.5,357.5,1
54,0.5,358.0,1
49,0.5,358.5,1
52,0.5,359.0,1
49,0.5,359.5,1
50,0.5,360.0,1
54,0.5,360.5,1
50,0.5,361.0,1
54,0.5,361.5,1
58,0.5,362.0,1
54,0.5,362.5,1
59,0.5,363.0,1
54,0.5,363.5,1
59,0.5,364.0,1
54,0.5,364.5,1
57,0.5,365.0,1
54,0.5,365.5,1
56,0.5,366.0,1
52,0.5,366.5,1
56,0.5,367.0,1
52,0.5,367.5,1
63,0.5,368.0,1
59,0.5,368.5,1
64,0.5,369.0,1
59,0.5,369.5,1
64,0.5,370.0,1
59,0.5,370.5,1
62,0.5,371.0,1
59,0.5,371.5,1
57,3.0,372.0,1
r,3.0,375.0,1
57,3.0,378.0,1
69,1/3,381.0,1
68,1/3,1144/3,1
71,1/3,1145/3,1
69,1/3,382.0,1
68,1/3,1147/3,1
66,1/3,1148/3,1
64,1/3,383.0,1
63,1/3,383.0,1
61,0.25,1150/3,1
59,0.25,1150/3,1
r,1/6,4603/12,1
57,0.25,383.75,1
57,1.0,384.0,1
r,2.0,385.0,1
r,3.0,387.0,1
52,1/3,390.0,1
54,1/3,1171/3,1
56,1/3,1172/3,1
57,1/3,391.0,1
59,1/3,1174/3,1
61,1/3,1175/3,1
62,1/3,392.0,1
64,1/3,1177/3,1
66,1/3,1178/3,1
68,1/3,393.0,1
69,1/3,1180/3,1
71,1/3,1181/3,1
72,0.5,394.0,1
73,0.5,394.5,1
74,0.5,395.0,1
75,0.5,395.5,1
76,5.0,396.0,1
74,1.0,401.0,1
73,1.0,402.0,1
r,2.0,403.0,1
49,2/3,405.0,1
r,1/3,1217/3,1
49,2/3,406.0,1
r,4/3,1220/3,1
52,2/3,408.0,1
r,1/3,1226/3,1
52,2/3,409.0,1
r,4/3,1229/3,1
52,2/3,411.0,1
r,1/3,1235/3,1
52,2/3,412.0,1
r,4/3,1238/3,1
57,2/3,414.0,1
r,1/3,1244/3,1
57,2/3,415.0,1
r,4/3,1247/3,1
61,2/3,417.0,1
r,1/3,1253/3,1
61,2/3,418.0,1
r,4/3,1256/3,1
62,2/3,420.0,1
r,1/3,1262/3,1
62,2/3,421.0,1
r,4/3,1265/3,1
64,2/3,423.0,1
r,1/3,1271/3,1
64,2/3,424.0,1
r,4/3,1274/3,1
57,2/3,426.0,1
r,7/3,1280/3,1
52,2/3,429.0,1
r,1/3,1289/3,1
52,2/3,430.0,1
r,4/3,1292/3,1
57,2/3,432.0,1
r,1/3,1298/3,1
57,2/3,433.0,1
r,4/3,1301/3,1
59,2/3,435.0,1
r,1/3,1307/3,1
59,2/3,436.0,1
r,4/3,1310/3,1
61,2/3,438.0,1
r,1/3,1316/3,1
61,2/3,439.0,1
r,4/3,1319/3,1
67,2/3,441.0,1
r,1/3,1325/3,1
67,2/3,442.0,1
r,4/3,1328/3,1
66,2/3,444.0,1
r,1/3,1334/3,1
66,2/3,445.0,1
r,4/3,1337/3,1
68,2/3,447.0,1
r,1/3,1343/3,1
68,2/3,448.0,1
r,4/3,1346/3,1
69,2/3,450.0,1
r,1/3,1352/3,1
69,2/3,451.0,1
r,4/3,1355/3,1
67,2/3,453.0,1
r,1/3,1361/3,1
67,2/3,454.0,1
r,4/3,1364/3,1
66,2/3,456.0,1
r,1/3,1370/3,1
66,2/3,457.0,1
r,4/3,1373/3,1
68,2/3,459.0,1
r,1/3,1379/3,1
68,2/3,460.0,1
r,4/3,1382/3,1
69,2/3,462.0,1
r,1/3,1388/3,1
69,2/3,463.0,1
r,4/3,1391/3,1
68,2/3,465.0,1
r,1/3,1397/3,1
68,2/3,466.0,1
r,4/3,1400/3,1
69,2/3,468.0,1
r,1/3,1406/3,1
69,2/3,469.0,1
r,4/3,1409/3,1
56,2/3,471.0,1
r,1/3,1415/3,1
56,2/3,472.0,1
r,4/3,1418/3,1
57,1.0,474.0,1
r,2.0,475.0,1
57,1.0,477.0,1
55,1.0,478.0,1
54,1.0,479.0,1
52,1.0,480.0,1
50,1.0,481.0,1
49,1.0,482.0,1
59,1.0,483.0,1
57,1.0,484.0,1
55,1.0,485.0,1
54,1.0,486.0,1
r,2.0,487.0,1
r,3.0,489.0,1
60,3.0,492.0,1
59,5.0,495.0,1
55,1.0,500.0,1
52,3.0,501.0,1
49,3.0,504.0,1
50,3.0,507.0,1
54,3.0,510.0,1
57,3.0,513.0,1
62,1.0,516.0,1
r,2.0,517.0,1
62,3.0,519.0,1
54,3.0,522.0,1
55,3.0,525.0,1
59,3.0,528.0,1
64,3.0,531.0,1
61,3.0,534.0,1
62,3.0,537.0,1
54,3.0,540.0,1
57,3.0,543.0,1
62,1.0,546.0,1
r,2.0,547.0,1
54,4.0,549.0,1
55,1.0,553.0,1
57,1.0,554.0,1
59,5.0,555.0,1
57,1.0,560.0,1
55,2.0,561.0,1
56,1.0,563.0,1
57,2.0,564.0,1
57,1.0,566.0,1
62,1.0,567.0,1
r,2.0,568.0,1
r,3.0,570.0,1
54,4.0,573.0,1
55,1.0,577.0,1
57,1.0,578.0,1
59,5.0,579.0,1
57,1.0,584.0,1
55,2.0,585.0,1
56,1.0,587.0,1
57,2.0,588.0,1
57,1.0,590.0,1
62,1.0,591.0,1
r,2.0,592.0,1
r,2.0,594.0,1
54,1.0,596.0,1
55,2.0,597.0,1
56,1.0,599.0,1
57,2.0,600.0,1
57,1.0,602.0,1
62,1.0,603.0,1
r,2.0,604.0,1
57,6.0,606.0,1
52,4.0,612.0,1
r,2.0,616.0,1
64,6.0,618.0,1
59,4.0,624.0,1
r,2.0,628.0,1
66,3.5,630.0,1
64,0.5,633.5,1
63,0.5,634.0,1
64,0.5,634.5,1
66,0.5,635.0,1
64,0.5,635.5,1
62,1.0,636.0,1
r,2.0,637.0,1
r,3.0,639.0,1
73,3.5,642.0,1
71,0.5,645.5,1
70,0.5,646.0,1
71,0.5,646.5,1
73,0.5,647.0,1
71,0.5,647.5,1
69,1.0,648.0,1
r,2.0,649.0,1
r,3.0,651.0,1
57,3.0,654.0,1
56,1.0,657.0,1
r,2.0,658.0,1
57,3.0,660.0,1
56,1.0,663.0,1
r,2.0,664.0,1
r,3.0,666.0,1
r,3.0,669.0,1
r,3.0,672.0,1
56,3.0,675.0,1
57,3.0,678.0,1
59,3.0,681.0,1
61,3.0,684.0,1
61,3.0,687.0,1
62,3.0,690.0,1
61,2.0,693.0,1
59,1.0,695.0,1
57,0.5,696.0,1
61,0.5,696.5,1
59,0.5,697.0,1
57,0.5,697.5,1
56,0.5,698.0,1
54,0.5,698.5,1
53,3.0,699.0,1
54,3.0,702.0,1
53,3.0,705.0,1
56,3.0,705.0,1
54,3.0,708.0,1
57,3.0,708.0,1
54,3.0,711.0,1
59,3.0,711.0,1
54,3.0,714.0,1
60,3.0,714.0,1
53,0.5,717.0,1
56,0.5,717.5,1
53,0.5,718.0,1
56,0.5,718.5,1
53,0.5,719.0,1
56,0.5,719.5,1
53,0.5,720.0,1
56,0.5,720.5,1
53,0.5,721.0,1
56,0.5,721.5,1
54,0.5,722.0,1
56,0.5,722.5,1
53,0.5,723.0,1
56,0.5,723.5,1
53,0.5,724.0,1
56,0.5,724.5,1
54,0.5,725.0,1
56,0.5,725.5,1
53,0.5,726.0,1
56,0.5,726.5,1
53,0.5,727.0,1
56,0.5,727.5,1
54,0.5,728.0,1
56,0.5,728.5,1
53,0.5,729.0,1
56,0.5,729.5,1
53,0.5,730.0,1
56,0.5,730.5,1
53,0.5,731.0,1
56,0.5,731.5,1
53,0.5,732.0,1
56,0.5,732.5,1
53,0.5,733.0,1
56,0.5,733.5,1
53,0.5,734.0,1
56,0.5,734.5,1
53,0.5,735.0,1
56,0.5,735.5,1
53,0.5,736.0,1
56,0.5,736.5,1
53,0.5,737.0,1
56,0.5,737.5,1
53,0.5,738.0,1
56,0.5,738.5,1
53,0.5,739.0,1
56,0.5,739.5,1
53,0.5,740.0,1
56,0.5,740.5,1
53,0.5,741.0,1
56,0.5,741.5,1
53,0.5,742.0,1
56,0.5,742.5,1
53,0.5,743.0,1
56,0.5,743.5,1
53,0.5,744.0,1
56,0.5,744.5,1
53,0.5,745.0,1
56,0.5,745.5,1
53,0.5,746.0,1
56,0.5,746.5,1
52,0.5,747.0,1
56,0.5,747.5,1
52,0.5,748.0,1
56,0.5,748.5,1
52,0.5,749.0,1
56,0.5,749.5,1
52,0.5,750.0,1
56,0.5,750.5,1
52,0.5,751.0,1
56,0.5,751.5,1
52,0.5,752.0,1
56,0.5,752.5,1
52,0.5,753.0,1
56,0.5,753.5,1
52,0.5,754.0,1
56,0.5,754.5,1
52,0.5,755.0,1
56,0.5,755.5,1
52,0.5,756.0,1
56,0.5,756.5,1
52,0.5,757.0,1
56,0.5,757.5,1
52,0.5,758.0,1
56,0.5,758.5,1
57,0.5,759.0,1
52,0.5,759.5,1
57,0.5,760.0,1
52,0.5,760.5,1
59,0.5,761.0,1
52,0.5,761.5,1
57,0.5,762.0,1
52,0.5,762.5,1
57,0.5,763.0,1
52,0.5,763.5,1
56,0.5,764.0,1
49,0.5,764.5,1
54,0.5,765.0,1
49,0.5,765.5,1
54,0.5,766.0,1
49,0.5,766.5,1
54,0.5,767.0,1
49,0.5,767.5,1
54,0.5,768.0,1
49,0.5,768.5,1
54,0.5,769.0,1
49,0.5,769.5,1
56,0.5,770.0,1
49,0.5,770.5,1
54,0.5,771.0,1
49,0.5,771.5,1
54,0.5,772.0,1
49,0.5,772.5,1
56,0.5,773.0,1
49,0.5,773.5,1
54,0.5,774.0,1
49,0.5,774.5,1
54,0.5,775.0,1
49,0.5,775.5,1
52,0.5,776.0,1
45,0.5,776.5,1
50,0.5,777.0,1
45,0.5,777.5,1
50,0.5,778.0,1
45,0.5,778.5,1
50,0.5,779.0,1
45,0.5,779.5,1
50,0.5,780.0,1
45,0.5,780.5,1
50,0.5,781.0,1
45,0.5,781.5,1
52,0.5,782.0,1
45,0.5,782.5,1
50,0.5,783.0,1
45,0.5,783.5,1
50,0.5,784.0,1
45,0.5,784.5,1
52,0.5,785.0,1
45,0.5,785.5,1
50,0.5,786.0,1
45,0.5,786.5,1
50,0.5,787.0,1
45,0.5,787.5,1
59,0.5,788.0,1
52,0.5,788.5,1
61,0.5,789.0,1
52,0.5,789.5,1
61,0.5,790.0,1
52,0.5,790.5,1
56,0.5,791.0,1
52,0.5,791.5,1
57,0.5,792.0,1
52,0.5,792.5,1
57,0.5,793.0,1
52,0.5,793.5,1
54,0.5,794.0,1
50,0.5,794.5,1
57,3.0,795.0,1
r,3.0,798.0,1
57,3.0,801.0,1
69,1/3,804.0,1
