87,0.25,278.25
88,0.25,278.5
87,0.25,278.75
88,0.25,279.0
87,0.25,279.25
88,0.25,279.5
87,0.25,279.75
88,0.25,280.0
87,0.25,280.25
88,0.25,280.5
87,0.25,280.75
88,0.25,281.0
87,0.25,281.25
86,1/3,281.5
87,0.25,281.75
r,1/6,1691/6
88,0.5,282.0
87,0.5,282.5
85,0.5,283.0
83,0.5,283.5
82,0.5,284.0
80,0.5,284.5
79,0.5,285.0
78,0.5,285.5
76,0.5,286.0
75,0.5,286.5
73,0.5,287.0
71,0.5,287.5
70,0.5,288.0
68,0.5,288.5
67,0.5,289.0
66,0.5,289.5
64,0.5,290.0
63,0.5,290.5
r,3.0,291.0
r,5.5,294.0
r,0.5,299.5
r,5.0,300.0
r,0.5,305.0
r,0.5,305.5
56,0.75,306.0
r,0.25,306.75
56,0.5,307.0
59,0.5,307.5
58,0.5,308.0
56,0.5,308.5
56,0.75,309.0
r,0.25,309.75
56,0.5,310.0
59,0.5,310.5
58,0.5,311.0
56,0.5,311.5
64,0.75,312.0
r,0.25,312.75
64,0.5,313.0
68,0.5,313.5
66,0.5,314.0
64,0.5,314.5
64,0.75,315.0
r,0.25,315.75
64,0.5,316.0
68,0.5,316.5
66,0.5,317.0
64,0.5,317.5
73,0.25,318.0
76,0.25,318.25
73,0.25,318.5
76,0.25,318.75
73,0.25,319.0
76,0.25,319.25
73,0.25,319.5
76,0.25,319.75
73,0.25,320.0
76,0.25,320.25
73,0.25,320.5
76,0.25,320.75
73,0.25,321.0
76,0.25,321.25
73,0.25,321.5
76,0.25,321.75
73,0.25,322.0
76,0.25,322.25
73,0.25,322.5
76,0.25,322.75
70,0.25,323.0
73,0.25,323.25
67,0.25,323.5
70,0.25,323.75
64,0.25,324.0
67,0.25,324.25
61,0.25,324.5
64,0.25,324.75
58,0.25,325.0
61,0.25,325.25
56,0.25,325.5
58,0.25,325.75
63,0.25,326.0
58,0.25,326.25
56,0.25,326.5
58,0.25,326.75
r,0.25,327.0
56,0.25,327.25
61,0.25,327.5
58,0.25,327.75
56,0.25,328.0
61,0.5,328.25
55,0.25,328.75
61,0.25,329.0
58,0.25,329.25
55,0.25,329.5
61,0.25,329.75
68,0.75,330.0
r,0.25,330.75
68,0.5,331.0
71,0.5,331.5
70,0.5,332.0
68,0.5,332.5
68,0.75,333.0
r,0.25,333.75
68,0.5,334.0
71,0.5,334.5
70,0.5,335.0
68,0.5,335.5
76,0.75,336.0
r,0.25,336.75
76,0.5,337.0
80,0.5,337.5
78,0.5,338.0
76,0.5,338.5
76,0.75,339.0
r,0.25,339.75
76,0.5,340.0
80,0.5,340.5
78,0.5,341.0
76,0.5,341.5
85,0.25,342.0
88,0.25,342.25
85,0.25,342.5
88,0.25,342.75
85,0.25,343.0
88,0.25,343.25
85,0.25,343.5
88,0.25,343.75
85,0.25,344.0
88,0.25,344.25
85,0.25,344.5
88,0.25,344.75
85,0.25,345.0
88,0.25,345.25
85,0.25,345.5
88,0.25,345.75
85,0.25,346.0
88,0.25,346.25
85,0.25,346.5
88,0.25,346.75
85,0.25,347.0
88,0.25,347.25
85,0.25,347.5
88,0.25,347.75
85,0.25,348.0
88,0.25,348.25
82,0.25,348.5
85,0.25,348.75
80,0.25,349.0
82,0.25,349.25
80,0.25,349.5
82,0.25,349.75
85,0.25,350.0
82,0.25,350.25
80,0.25,350.5
82,0.25,350.75
r,0.25,351.0
80,0.25,351.25
85,0.25,351.5
82,0.25,351.75
80,0.25,352.0
85,0.5,352.25
79,0.25,352.75
85,0.25,353.0
82,0.25,353.25
79,0.25,353.5
85,0.25,353.75
r,0.25,354.0
76,0.25,354.25
85,0.25,354.5
82,0.25,354.75
76,0.25,355.0
85,0.5,355.25
75,0.25,355.75
85,0.25,356.0
82,0.25,356.25
75,0.25,356.5
85,0.25,356.75
r,0.25,357.0
80,0.25,357.25
85,0.25,357.5
82,0.25,357.75
80,0.25,358.0
85,0.5,358.25
79,0.25,358.75
85,0.25,359.0
82,0.25,359.25
79,0.25,359.5
85,0.25,359.75
r,0.75,360.0
83,0.25,360.75
86,0.25,361.0
89,0.25,361.25
92,0.25,361.5
89,0.25,361.75
86,0.25,362.0
95,0.25,362.25
94,0.25,362.5
92,0.25,362.75
91,0.25,363.0
94,0.25,363.25
92,0.25,363.5
91,0.25,363.75
88,0.25,364.0
87,0.25,364.25
85,0.25,364.5
88,0.25,364.75
87,0.25,365.0
85,0.25,365.25
83,0.25,365.5
82,0.25,365.75
r,0.25,366.0
80,0.25,366.25
83,0.25,366.5
87,0.25,366.75
92,0.25,367.0
80,0.75,367.25
r,0.25,368.0
92,0.25,368.25
80,0.25,368.5
92,0.25,368.75
r,0.75,369.0
92,0.25,369.75
80,0.25,370.0
92,0.75,370.25
r,0.25,371.0
91,0.25,371.25
79,0.25,371.5
91,0.25,371.75
r,0.25,372.0
68,0.25,372.25
71,0.25,372.5
75,0.25,372.75
80,0.25,373.0
68,0.75,373.25
r,0.25,374.0
