86,0.5,270.25
86,0.5,270.75
86,0.5,271.25
86,0.25,271.75
87,0.25,271.75
86,0.25,272.0
85,0.25,272.25
86,0.25,272.5
83,0.25,272.75
86,0.25,272.75
84,0.25,273.0
83,0.25,273.25
84,0.25,273.5
81,0.25,273.75
82,0.25,274.0
82,0.5,274.25
82,0.25,274.75
84,0.25,274.75
82,0.25,275.0
81,0.25,275.25
82,0.25,275.5
80,0.25,275.75
82,0.25,275.75
81,0.25,276.0
80,0.25,276.25
81,0.25,276.5
77,0.25,276.75
79,0.25,277.0
79,0.5,277.25
79,0.25,277.75
81,0.25,277.75
79,0.25,278.0
78,0.25,278.25
79,0.25,278.5
74,0.25,278.75
77,0.25,278.75
76,0.25,279.0
74,0.25,279.25
76,0.25,279.5
79,0.25,279.75
77,0.5,280.0
r,0.5,280.5
r,1/3,281.0
r,2/3,844/3
r,2.0,282.0
72,1/3,284.0
84,1/3,853/3
83,0.25,854/3
r,1/12,3419/12
84,1/3,285.0
82,1/3,856/3
81,0.25,857/3
r,1/12,3431/12
79,1/3,286.0
81,1/3,859/3
82,0.25,860/3
r,1/12,3443/12
81,1/3,287.0
79,1/3,862/3
77,0.25,863/3
r,1/12,3455/12
76,1/3,288.0
77,1/3,865/3
79,0.25,866/3
r,1/12,3467/12
77,1/3,289.0
76,1/3,868/3
74,0.25,869/3
r,1/12,3479/12
73,1/3,290.0
74,1/3,871/3
76,0.25,872/3
r,1/12,3491/12
74,1/3,291.0
72,1/3,874/3
70,0.25,875/3
r,1/12,3503/12
69,1/3,292.0
67,1/3,877/3
65,0.25,878/3
r,1/12,3515/12
64,1/3,293.0
65,1/3,880/3
62,0.25,881/3
r,1/12,3527/12
60,1/3,294.0
62,1/3,883/3
64,0.25,884/3
r,1/12,3539/12
65,1/3,295.0
67,1/3,886/3
64,0.25,887/3
r,1/12,3551/12
62,1/3,296.0
64,1/3,889/3
65,0.25,890/3
r,1/12,3563/12
67,1/3,297.0
69,1/3,892/3
65,0.25,893/3
r,1/12,3575/12
64,1/3,298.0
65,1/3,895/3
67,0.25,896/3
r,1/12,3587/12
69,1/3,299.0
70,1/3,898/3
67,0.25,899/3
r,1/12,3599/12
65,1/3,300.0
67,1/3,901/3
69,0.25,902/3
r,1/12,3611/12
70,1/3,301.0
72,1/3,904/3
74,0.25,905/3
r,1/12,3623/12
76,1/3,302.0
77,1/3,907/3
79,0.25,908/3
r,1/12,3635/12
81,1/3,303.0
82,1/3,910/3
82,0.25,911/3
r,1/12,3647/12
82,1/3,304.0
82,1/3,913/3
82,0.25,914/3
r,1/12,3659/12
82,1/3,305.0
82,1/3,916/3
