91,1.0,492.0
r,4.0,492.0
r,1.0,493.0
93,1.0,494.0
r,1.0,495.0
95,3.5,496.0
r,0.5,499.5
95,1.0,500.0
r,1.0,501.0
96,1.0,502.0
r,0.25,503.0
r,0.75,503.25
98,3.5,504.0
r,0.5,507.5
86,0.5,508.0
r,0.25,508.5
r,0.25,508.75
86,1.5,509.0
r,0.5,510.5
84,0.5,511.0
r,0.5,511.5
83,0.5,512.0
r,0.5,512.5
84,0.5,513.0
r,0.5,513.5
86,0.5,514.0
r,0.5,514.5
83,0.5,515.0
r,0.25,515.5
r,0.25,515.75
87,0.5,516.0
r,0.25,516.5
r,0.25,516.75
87,1.5,517.0
r,0.5,518.5
86,0.5,519.0
r,0.5,519.5
84,0.5,520.0
r,0.5,520.5
86,0.5,521.0
r,0.5,521.5
87,0.5,522.0
r,0.5,522.5
84,0.5,523.0
r,0.25,523.5
r,0.25,523.75
89,0.5,524.0
r,0.25,524.5
r,0.25,524.75
89,1.5,525.0
r,0.5,526.5
87,0.5,527.0
r,0.5,527.5
86,0.5,528.0
r,0.5,528.5
87,0.5,529.0
r,0.5,529.5
89,0.5,530.0
r,0.5,530.5
86,0.5,531.0
r,0.25,531.5
r,0.25,531.75
91,1.0,532.0
r,0.75,533.0
r,0.25,533.75
92,1.0,534.0
r,0.5,535.0
r,0.5,535.5
94,4.0,536.0
r,4.0,540.0
67,1.0,544.0
r,1.0,545.0
68,1.0,546.0
r,0.75,547.0
r,0.25,547.75
70,4.0,548.0
r,3.5,552.0
r,4.5,555.5
r,3.0,560.0
r,0.5,563.0
51,0.5,563.5
63,1.5,564.0
63,0.5,565.5
63,1.0,566.0
r,1.0,567.0
r,3.0,568.0
r,0.5,571.0
46,0.5,571.5
51,1.5,572.0
51,0.5,573.5
51,0.5,574.0
r,0.5,574.5
53,0.5,575.0
51,0.5,575.5
51,0.5,576.0
r,0.5,576.5
48,0.5,577.0
r,0.5,577.5
48,2.0,578.0
56,0.5,580.0
r,0.5,580.5
56,0.5,581.0
55,0.5,581.5
53,0.5,582.0
r,0.5,582.5
53,0.5,583.0
51,0.5,583.5
50,0.5,584.0
r,1.5,584.5
50,2.0,586.0
58,0.5,588.0
r,0.5,588.5
58,0.5,589.0
56,0.5,589.5
55,0.5,590.0
r,0.5,590.5
55,0.5,591.0
53,0.5,591.5
52,0.5,592.0
r,1.5,592.5
52,2.0,594.0
60,0.5,596.0
r,0.5,596.5
60,0.5,597.0
58,0.5,597.5
56,0.5,598.0
r,0.5,598.5
56,0.5,599.0
55,0.5,599.5
53,0.5,600.0
r,0.5,600.5
53,0.5,601.0
55,0.5,601.5
56,0.5,602.0
r,0.5,602.5
56,0.5,603.0
58,0.5,603.5
55,0.5,604.0
r,0.5,604.5
55,0.5,605.0
53,0.5,605.5
51,1.0,606.0
r,0.5,607.0
65,0.5,607.5
70,1.5,608.0
70,0.5,609.5
70,0.5,610.0
r,0.5,610.5
72,0.5,611.0
70,0.5,611.5
70,0.5,612.0
r,0.5,612.5
67,0.5,613.0
r,0.5,613.5
67,2.0,614.0
75,0.5,616.0
r,0.5,616.5
75,0.5,617.0
74,0.5,617.5
72,0.5,618.0
r,0.5,618.5
72,0.5,619.0
70,0.5,619.5
69,0.5,620.0
r,1.5,620.5
69,2.0,622.0
77,0.5,624.0
r,0.5,624.5
77,0.5,625.0
75,0.5,625.5
74,0.5,626.0
r,0.5,626.5
74,0.5,627.0
72,0.5,627.5
71,0.5,628.0
r,1.5,628.5
71,2.0,630.0
79,0.5,632.0
r,0.5,632.5
79,0.5,633.0
77,0.5,633.5
75,0.5,634.0
r,0.5,634.5
75,0.5,635.0
74,0.5,635.5
72,0.5,636.0
r,0.5,636.5
72,0.5,637.0
70,0.5,637.5
68,0.5,638.0
r,0.5,638.5
68,0.5,639.0
67,0.5,639.5
65,0.5,640.0
r,0.5,640.5
65,0.5,641.0
67,0.5,641.5
68,0.5,642.0
r,0.5,642.5
70,0.5,643.0
65,0.5,643.5
70,0.5,644.0
r,3.0,644.5
70,0.5,647.5
75,1.5,648.0
75,0.5,649.5
75,0.5,650.0
r,0.5,650.5
77,0.5,651.0
75,0.5,651.5
75,0.5,652.0
r,0.5,652.5
72,0.5,653.0
r,0.5,653.5
72,2.0,654.0
80,0.5,656.0
r,0.5,656.5
80,0.5,657.0
79,0.5,657.5
77,0.5,658.0
r,0.5,658.5
77,0.5,659.0
75,0.5,659.5
74,0.5,660.0
r,1.5,660.5
74,2.0,662.0
82,0.5,664.0
r,0.5,664.5
82,0.5,665.0
80,0.5,665.5
79,0.5,666.0
r,0.5,666.5
79,0.5,667.0
77,0.5,667.5
76,0.5,668.0
r,0.5,668.5
64,0.5,669.0
r,0.5,669.5
65,0.5,670.0
r,0.5,670.5
67,0.5,671.0
r,0.25,671.5
r,0.25,671.75
68,3.0,672.0
69,0.5,675.0
r,0.5,675.5
70,0.5,676.0
r,0.5,676.5
79,0.5,677.0
77,0.5,677.5
75,0.5,678.0
r,0.5,678.5
75,0.5,679.0
74,0.5,679.5
72,3.0,680.0
73,0.5,683.0
r,0.25,683.5
r,0.25,683.75
74,0.5,684.0
r,0.5,684.5
75,0.5,685.0
74,0.5,685.5
72,0.5,686.0
r,0.5,686.5
71,0.5,687.0
67,0.5,687.5
75,1.5,688.0
75,0.5,689.5
75,0.5,690.0
r,0.5,690.5
77,0.5,691.0
75,0.5,691.5
75,0.5,692.0
r,0.5,692.5
72,0.5,693.0
r,0.5,693.5
72,2.0,694.0
80,0.5,696.0
r,0.5,696.5
80,0.5,697.0
79,0.5,697.5
77,0.5,698.0
r,0.5,698.5
77,0.5,699.0
75,0.5,699.5
73,0.5,700.0
r,1.5,700.5
73,2.0,702.0
82,0.5,704.0
r,0.5,704.5
82,0.5,705.0
80,0.5,705.5
79,0.5,706.0
r,0.5,706.5
79,0.5,707.0
77,0.5,707.5
76,0.5,708.0
r,1.5,708.5
77,2.0,710.0
84,0.5,712.0
r,0.5,712.5
84,0.5,713.0
82,0.5,713.5
80,0.5,714.0
r,0.5,714.5
82,0.5,715.0
80,0.5,715.5
79,0.5,716.0
r,0.5,716.5
89,0.5,717.0
87,0.5,717.5
86,0.5,718.0
r,0.5,718.5
87,0.5,719.0
86,0.5,719.5
84,0.5,720.0
r,0.5,720.5
82,0.5,721.0
84,0.5,721.5
85,0.5,722.0
r,0.5,722.5
80,0.5,723.0
82,0.5,723.5
84,0.5,724.0
r,0.5,724.5
75,0.5,725.0
77,0.5,725.5
79,0.75,726.0
r,0.25,726.75
r,0.5,727.0
74,0.5,727.5
83,2.0,728.0
83,1.5,730.0
71,0.5,731.5
83,3.0,732.0
87,0.5,735.0
86,0.25,735.5
r,0.25,735.75
91,0.5,736.0
89,0.25,736.5
r,0.25,736.75
87,0.5,737.0
86,0.25,737.5
r,0.25,737.75
79,0.5,738.0
77,0.25,738.5
r,0.25,738.75
75,0.5,739.0
74,0.25,739.5
r,0.25,739.75
67,0.5,740.0
65,0.25,740.5
r,0.25,740.75
63,0.5,741.0
62,0.25,741.5
r,0.25,741.75
79,0.5,742.0
77,0.25,742.5
r,0.25,742.75
75,0.5,743.0
74,0.25,743.5
r,0.25,743.75
87,3.5,744.0
r,4.0,744.0
79,3.5,747.5
87,3.0,748.0
89,0.5,751.0
r,1.0,751.0
87,0.25,751.5
r,0.25,751.75
92,0.5,752.0
91,0.25,752.5
r,0.25,752.75
89,0.5,753.0
87,0.25,753.5
r,0.25,753.75
80,0.5,754.0
79,0.25,754.5
r,0.25,754.75
77,0.5,755.0
75,0.25,755.5
r,0.25,755.75
68,0.5,756.0
67,0.25,756.5
r,0.25,756.75
65,0.5,757.0
63,0.25,757.5
r,0.25,757.75
80,0.5,758.0
79,0.25,758.5
r,0.25,758.75
77,0.5,759.0
75,0.25,759.5
r,0.25,759.75
89,3.5,760.0
77,0.5,763.5
89,3.0,764.0
91,0.5,767.0
89,0.25,767.5
r,0.25,767.75
94,0.5,768.0
92,0.25,768.5
r,0.25,768.75
91,0.5,769.0
89,0.25,769.5
r,0.25,769.75
82,0.5,770.0
80,0.25,770.5
r,0.25,770.75
79,0.5,771.0
77,0.25,771.5
r,0.25,771.75
70,0.5,772.0
68,0.25,772.5
r,0.25,772.75
67,0.5,773.0
65,0.25,773.5
r,0.25,773.75
82,0.5,774.0
80,0.25,774.5
r,0.25,774.75
79,0.5,775.0
77,0.25,775.5
r,0.25,775.75
91,3.5,776.0
82,0.5,779.5
91,3.0,780.0
r,0.5,783.0
81,0.5,783.5
93,3.5,784.0
r,5.5,784.0
81,0.5,787.5
93,3.5,788.0
81,0.5,789.5
