0,Tempo,44.0
0,Formula de Compasso,4/4
393/4,Note,Parte_4,1/4,39,
197/2,Note,Parte_1,1/4,51,
197/2,Note,Parte_4,1/4,41,
395/4,Note,Parte_1,1/4,50,
395/4,Note,Parte_4,1/4,39,
99,Note,Parte_1,1/4,48,
99,Note,Parte_4,1/4,38,
397/4,Note,Parte_1,1/4,55,
397/4,Note,Parte_4,1/4,39,
199/2,Note,Parte_1,1/4,53,
199/2,Note,Parte_4,1/4,41,
399/4,Note,Parte_1,1/4,51,
399/4,Note,Parte_4,1/4,39,
100,Note,Parte_1,1/4,53,
100,Rest,Parte_2,4,0,
100,Rest,Parte_3,4,0,
100,Note,Parte_4,1/4,38,
100,Rest,Parte_5,4,0,
100,Rest,Parte_6,4,0,
100,Rest,Parte_7,4,0,
401/4,Note,Parte_1,1/4,55,
401/4,Note,Parte_4,1/4,36,
201/2,Note,Parte_1,1/4,53,
201/2,Note,Parte_4,1/4,43,
403/4,Note,Parte_1,1/4,51,
403/4,Note,Parte_4,1/4,41,
101,Note,Parte_1,1/4,50,
101,Note,Parte_4,1/4,39,
405/4,Note,Parte_1,1/4,56,
405/4,Note,Parte_4,1/4,41,
203/2,Note,Parte_1,1/4,55,
203/2,Note,Parte_4,1/4,43,
407/4,Note,Parte_1,1/4,53,
407/4,Note,Parte_4,1/4,41,
102,Note,Parte_1,1/4,55,
102,Note,Parte_4,1/4,39,
409/4,Note,Parte_1,1/4,56,
409/4,Note,Parte_4,1/4,38,
205/2,Note,Parte_1,1/4,55,
205/2,Note,Parte_4,1/4,44,
411/4,Note,Parte_1,1/4,53,
411/4,Note,Parte_4,1/4,43,
103,Note,Parte_1,1/4,52,
103,Note,Parte_4,1/4,41,
413/4,Note,Parte_1,1/4,58,
413/4,Note,Parte_4,1/4,43,
207/2,Note,Parte_1,1/4,56,
207/2,Note,Parte_4,1/4,44,
415/4,Note,Parte_1,1/4,55,
415/4,Note,Parte_4,1/4,43,
104,Note,Parte_1,1/4,56,
104,Rest,Parte_2,4,0,
104,Rest,Parte_3,4,0,
104,Note,Parte_4,1/4,41,
104,Rest,Parte_5,4,0,
104,Rest,Parte_6,4,0,
104,Rest,Parte_7,4,0,
417/4,Note,Parte_1,1/4,60,
417/4,Note,Parte_4,1/4,40,
